day,symbol,volume,total_volume_daily
2026-03-09,PDDon,134773.74780088867,123397294.07059787
2026-03-09,PSQon,121312.36252048434,123397294.07059787
2026-03-09,PYPLon,107668.34977139844,123397294.07059787
2026-03-09,QCOMon,121580.85124316273,123397294.07059787
2026-03-09,RDDTon,171537.734,123397294.07059787
2026-03-09,RIOTon,151770.66387552826,123397294.07059787
2026-03-09,RTXon,73022.06779803308,123397294.07059787
2026-03-09,SBETon,177259.43706044334,123397294.07059787
2026-03-09,SGOVon,58716.155409287225,123397294.07059787
2026-03-09,SHOPon,159165.29520802762,123397294.07059787
2026-03-09,SLVon,2646713.449892342,123397294.07059787
2026-03-09,SMCIon,193025.27642211213,123397294.07059787
2026-03-09,SNOWon,128267.41,123397294.07059787
2026-03-09,SOFIon,126270.21171676312,123397294.07059787
2026-03-09,SOUNon,137072.6385525603,123397294.07059787
2026-03-09,SOon,61126.0304,123397294.07059787
2026-03-09,SPOTon,164448.1909934339,123397294.07059787
2026-03-09,TLTon,1118814.10607167,123397294.07059787
2026-03-09,TQQQon,519780.2523567843,123397294.07059787
2026-03-09,TSMon,387778.919479599,123397294.07059787
2026-03-09,Ton,3044544.37314819,123397294.07059787
2026-03-09,UBERon,97767.5216973067,123397294.07059787
2026-03-09,USFRon,57292.45,123397294.07059787
2026-03-09,VRTon,138236.72675074395,123397294.07059787
2026-03-09,VZon,69231.31065902274,123397294.07059787
2026-03-09,Von,87604.22103445431,123397294.07059787
2026-03-09,WMTon,63293.26176088388,123397294.07059787
2026-03-09,XOMon,319455.8085625473,123397294.07059787
2026-03-09,PDBCon,14234.382055486394,123397294.07059787
2026-03-09,IWFon,2239.81361217188,123397294.07059787
2026-03-09,VTVon,781.510292366119,123397294.07059787
2026-03-09,IWNon,884.3801798474865,123397294.07059787
2026-03-09,NIOon,6268.3279899668705,123397294.07059787
2026-03-09,PLUGon,757.7952143473736,123397294.07059787
2026-03-09,USDon,50.544244997896996,123397294.07059787
2026-03-09,BTGon,2274.01863537827,123397294.07059787
2026-03-09,GRABon,1293.9132031152508,123397294.07059787
2026-03-09,IWMon,956.2215613427543,123397294.07059787
2026-03-09,ITOTon,672.1955252483943,123397294.07059787
2026-03-09,DBCon,1139.5877428252538,123397294.07059787
2026-03-09,KLACon,71.004822,123397294.07059787
2026-03-09,BTGOon,69381.58641723353,123397294.07059787
2026-03-09,NEEon,656.1274282177626,123397294.07059787
2026-03-09,SNAPon,93.5900126544705,123397294.07059787
2026-03-09,DISon,80.02047024000001,123397294.07059787
2026-03-09,AMCon,111.1371104676813,123397294.07059787
2026-03-09,VTIon,345.1995289710103,123397294.07059787
2026-03-09,TMon,1939.3779033298028,123397294.07059787
2026-03-09,BIDUon,11511.20139984619,123397294.07059787
2026-03-09,CVXon,211742.81318684336,123397294.07059787
2026-03-09,BLKon,3044.8868998644966,123397294.07059787
2026-03-09,RGTIon,531.2805769717407,123397294.07059787
2026-03-09,USOon,2312010.279134372,123397294.07059787
2026-03-09,INTUon,2161.252581772759,123397294.07059787
2026-03-09,NTESon,202.1317490562192,123397294.07059787
2026-03-09,MELIon,7059.623707893081,123397294.07059787
2026-03-09,SBUXon,748.7747080755368,123397294.07059787
2026-03-09,LIon,1499.9335,123397294.07059787
2026-03-09,BZon,623.5466399328453,123397294.07059787
2026-03-09,TXNon,149.9481,123397294.07059787
2026-03-09,SPGIon,3669.8688475028216,123397294.07059787
2026-03-09,WFCon,10046.741118158567,123397294.07059787
2026-03-09,APPon,21958.800305755874,123397294.07059787
2026-03-09,TMUSon,39.31717678028099,123397294.07059787
2026-03-09,TIPon,586.9022027184901,123397294.07059787
2026-03-09,EEMon,43494.243429279115,123397294.07059787
2026-03-09,EFAon,1100.3165360418366,123397294.07059787
2026-03-09,BLSHon,15.163596668625,123397294.07059787
2026-03-09,PINSon,134.97631481198323,123397294.07059787
2026-03-09,PANWon,21.724849562932256,123397294.07059787
2026-03-09,ONon,622.0219256153022,123397294.07059787
2026-03-09,RIVNon,31.545329583645152,123397294.07059787
2026-03-09,CPNGon,838.084964,123397294.07059787
2026-03-09,DGRWon,1599.8811997500002,123397294.07059787
2026-03-09,CLOAon,9.99952,123397294.07059787
2026-03-09,PFEon,899.3277014996418,123397294.07059787
2026-03-09,CIFRon,705.286336985895,123397294.07059787
2026-03-09,QBTSon,405.84207266939137,123397294.07059787
2026-03-09,PGon,1373.2007679649512,123397294.07059787
2026-03-09,FTGCon,10299.058826043956,123397294.07059787
2026-03-09,VSTon,1758.2835235552484,123397294.07059787
2026-03-09,FIGRon,5520.720947146523,123397294.07059787
2026-03-09,TLNon,201.949798332362,123397294.07059787
2026-03-09,REMXon,8016.440774293589,123397294.07059787
2026-03-09,GEMIon,44720.6426497291,123397294.07059787
2026-03-09,AXPon,1255.225047135317,123397294.07059787
2026-03-09,DNNon,194.7364609660932,123397294.07059787
2026-03-09,BILIon,17803.497678728585,123397294.07059787
2026-03-09,TCOMon,1734.2793371508383,123397294.07059787
2026-03-09,IVVon,2197620.425291803,123397294.07059787
2026-03-09,SQQQon,330124.92139189894,123397294.07059787
2026-03-09,OSCRon,215.55908930375148,123397294.07059787
2026-03-09,NIKLon,288.077541442,123397294.07059787
2026-03-08,INTCon,60948.37,14169737.772765834
2026-03-08,IRENon,55598.75,14169737.772765834
2026-03-08,ISRGon,55664.64,14169737.772765834
2026-03-08,JDon,51861.67,14169737.772765834
2026-03-08,JNJon,55024.45,14169737.772765834
